name,subname,accuracy,rmse,mae,crossval_accuracy,crossval_accuracy_stnd_dev,timetotrain(fitting)
Support Vector Machine,LinearSVC+CrammerSinger,0.696124763705104,0.6271266540642723,0.4116257088846881,[0.66981132 0.69030733 0.68794326 0.6643026  0.68794326],0.010794725101440313,137.14698314666748
Fit,Precision,Recall,f1-score,support
0,0.5975395430579965,0.8292682926829268,0.6945863125638406,820.0
1,0.776595744680851,0.6024759284731774,0.6785437645236251,727.0
2,0.857487922705314,0.6239015817223199,0.7222787385554426,569.0
accuracy,0.696124763705104,0.696124763705104,0.696124763705104,0.696124763705104
macro avg,0.7438744034813872,0.6852152676261415,0.6984696052143028,2116.0
weighted avg,0.7289594327551321,0.696124763705104,0.6965211225657237,2116.0
Decision Tree Classifier,max_depth= 2,0.5784499054820416,0.8709829867674859,0.5713610586011342,0.563324635353941,0.011411501988541413,0.014000177383422852
Fit,Precision,Recall,f1-score,support
0,0.5051020408163265,0.724390243902439,0.595190380761523,820.0
1,0.6221864951768489,0.53232462173315,0.5737583395107487,727.0
2,0.7641509433962265,0.4270650263620387,0.547914317925592,569.0
accuracy,0.5784499054820416,0.5784499054820416,0.5784499054820416,0.5784499054820416
macro avg,0.6304798264631338,0.5612599639992092,0.5722876793992878,2116.0
weighted avg,0.614988252483653,0.5784499054820416,0.575114211695853,2116.0
Naive Bayes Classifier,N/A,0.558601134215501,0.9362003780718336,0.6063327032136105,0.5619195771443865,0.022786925426543668,0.00800013542175293
Fit,Precision,Recall,f1-score,support
0,0.48249027237354086,0.7560975609756098,0.5890736342042755,820.0
1,0.6504237288135594,0.422283356258597,0.5120934111759801,727.0
2,0.7103064066852368,0.44815465729349735,0.5495689655172413,569.0
accuracy,0.558601134215501,0.558601134215501,0.558601134215501,0.558601134215501
macro avg,0.6144068026241123,0.542178524842568,0.5502453369658323,2116.0
weighted avg,0.6014482134204447,0.558601134215501,0.5520023777654791,2116.0
K-Nearest Neighbor,k= 11,0.6616257088846881,0.6857277882797732,0.45415879017013233,0.5732570587448147,0.017133078310009122,0.13200664520263672
Fit,Precision,Recall,f1-score,support
0,0.5672268907563025,0.823170731707317,0.6716417910447762,820.0
1,0.748062015503876,0.530949105914718,0.6210780370072405,727.0
2,0.8268292682926829,0.5957820738137083,0.6925434116445354,569.0
accuracy,0.6616257088846881,0.6616257088846881,0.6616257088846881,0.6616257088846881
macro avg,0.7140393915176205,0.6499673038119145,0.6617544132321841,2116.0
weighted avg,0.6991649288043585,0.6616257088846881,0.6598899824133843,2116.0
K-Nearest Neighbor,k= 13,0.6531190926275993,0.7197542533081286,0.47117202268431,0.5718363887773763,0.01466942486247639,0.09804868698120117
Fit,Precision,Recall,f1-score,support
0,0.5565648224607762,0.8219512195121951,0.6637124569177745,820.0
1,0.7591093117408907,0.515818431911967,0.6142506142506142,727.0
2,0.8102189781021898,0.5852372583479789,0.6795918367346939,569.0
accuracy,0.6531190926275993,0.6531190926275993,0.6531190926275993,0.6531190926275993
macro avg,0.7086310374346189,0.6410023032573803,0.6525183026343608,2116.0
weighted avg,0.6943621089761862,0.6531190926275993,0.650988736453125,2116.0
K-Nearest Neighbor,k= 15,0.6531190926275993,0.718336483931947,0.4706994328922495,0.5737265266068958,0.013081841165199198,0.09202861785888672
Fit,Precision,Recall,f1-score,support
0,0.5545529122231337,0.824390243902439,0.663070132417852,820.0
1,0.7586206896551724,0.5144429160935351,0.6131147540983607,727.0
2,0.8217821782178217,0.5834797891036907,0.6824254881808838,569.0
accuracy,0.6531190926275993,0.6531190926275993,0.6531190926275993,0.6531190926275993
macro avg,0.7116519266987092,0.6407709830332216,0.6528701248990322,2116.0
weighted avg,0.6965239550133369,0.6531190926275993,0.6511115489541918,2116.0
K-Nearest Neighbor,k= 17,0.6573724007561437,0.7112476370510397,0.4655009451795841,0.5746654623310585,0.015846091828621643,0.08799934387207031
Fit,Precision,Recall,f1-score,support
0,0.5553745928338762,0.8317073170731707,0.666015625,820.0
1,0.7684426229508197,0.515818431911967,0.6172839506172839,727.0
2,0.835,0.5869947275922671,0.6893704850361198,569.0
accuracy,0.6573724007561437,0.6573724007561437,0.6573724007561437,0.6573724007561437
macro avg,0.7196057385948986,0.6448401588591349,0.6575566868844679,2116.0
weighted avg,0.7037712443331873,0.6573724007561437,0.6555529539623429,2116.0
K-Nearest Neighbor,k= 19,0.6540642722117203,0.720226843100189,0.4706994328922495,0.5614289218966055,0.016613019081672557,0.08504199981689453
Fit,Precision,Recall,f1-score,support
0,0.5526742301458671,0.8317073170731707,0.6640701071080818,820.0
1,0.7714884696016772,0.5061898211829436,0.611295681063123,727.0
2,0.8246913580246914,0.5869947275922671,0.6858316221765914,569.0
accuracy,0.6540642722117203,0.6540642722117203,0.6540642722117203,0.6540642722117203
macro avg,0.7162846859240785,0.6416306219494605,0.653732470115932,2116.0
weighted avg,0.700999229128582,0.6540642722117203,0.6517900004631371,2116.0
