name,subname,accuracy,rmse,mae,crossval_accuracy,crossval_accuracy_stnd_dev,timetotrain(fitting)
Support Vector Machine,LinearSVC+CrammerSinger,0.6871455576559546,0.6389413988657845,0.4215500945179584,[0.66509434 0.6643026  0.678487   0.6501182  0.70212766],0.017524296112815415,140.76089572906494
Fit,Precision,Recall,f1-score,support
0,0.580539656582175,0.8658536585365854,0.6950562897699462,820.0
1,0.8270509977827051,0.5130674002751031,0.633276740237691,727.0
2,0.8393665158371041,0.6520210896309314,0.7339268051434223,569.0
accuracy,0.6871455576559546,0.6871455576559546,0.6871455576559546,0.6871455576559546
macro avg,0.7489857234006614,0.67698071614754,0.6874199450503532,2116.0
weighted avg,0.7348337151685833,0.6871455576559546,0.6842829394568829,2116.0
Decision Tree Classifier,max_depth= 2,0.5784499054820416,0.8709829867674859,0.5713610586011342,0.563324635353941,0.011411501988541413,0.010833501815795898
Fit,Precision,Recall,f1-score,support
0,0.5051020408163265,0.724390243902439,0.595190380761523,820.0
1,0.6221864951768489,0.53232462173315,0.5737583395107487,727.0
2,0.7641509433962265,0.4270650263620387,0.547914317925592,569.0
accuracy,0.5784499054820416,0.5784499054820416,0.5784499054820416,0.5784499054820416
macro avg,0.6304798264631338,0.5612599639992092,0.5722876793992878,2116.0
weighted avg,0.614988252483653,0.5784499054820416,0.575114211695853,2116.0
Naive Bayes Classifier,N/A,0.5590737240075614,0.9357277882797732,0.6058601134215501,0.5680628038717159,0.01802379845187929,0.005995512008666992
Fit,Precision,Recall,f1-score,support
0,0.48297213622291024,0.7609756097560976,0.5909090909090909,820.0
1,0.652452025586354,0.42090784044016505,0.5117056856187292,727.0
2,0.7126760563380282,0.4446397188049209,0.5476190476190477,569.0
accuracy,0.5590737240075614,0.5590737240075614,0.5590737240075614,0.5590737240075614
macro avg,0.6160334060490974,0.5421743896670611,0.5500779413822893,2116.0
weighted avg,0.6029690219094536,0.5590737240075614,0.5520561087360627,2116.0
K-Nearest Neighbor,k= 11,0.6148393194706995,0.8034026465028355,0.5245746691871456,0.5458361211472411,0.016805893951085636,0.06804990768432617
Fit,Precision,Recall,f1-score,support
0,0.5225594749794914,0.776829268292683,0.624816086316822,820.0
1,0.7074148296593187,0.4855570839064649,0.5758564437194128,727.0
2,0.7814070351758794,0.546572934973638,0.6432264736297828,569.0
accuracy,0.6148393194706995,0.6148393194706995,0.6148393194706995,0.6148393194706995
macro avg,0.6704604466048965,0.6029864290575953,0.6146330012220059,2116.0
weighted avg,0.6556757815031111,0.6148393194706995,0.6129455051319251,2116.0
K-Nearest Neighbor,k= 13,0.6214555765595463,0.7854442344045368,0.5141776937618148,0.5434731700789509,0.012540844075831208,0.07101321220397949
Fit,Precision,Recall,f1-score,support
0,0.5261885576148267,0.7963414634146342,0.6336729742843281,820.0
1,0.7186858316221766,0.4814305364511692,0.5766062602965404,727.0
2,0.8041237113402062,0.5483304042179262,0.652037617554859,569.0
accuracy,0.6214555765595463,0.6214555765595463,0.6214555765595463,0.6214555765595463
macro avg,0.6829993668590699,0.6087008013612433,0.6207722840452424,2116.0
weighted avg,0.6670631420539025,0.6214555765595463,0.6190047233163746,2116.0
K-Nearest Neighbor,k= 15,0.6323251417769377,0.7745746691871456,0.5033081285444234,0.5481979570899684,0.014783117263080604,0.06952357292175293
Fit,Precision,Recall,f1-score,support
0,0.532806324110672,0.8219512195121951,0.6465227817745804,820.0
1,0.7478991596638656,0.4896836313617607,0.5918536990856192,727.0
2,0.8213333333333334,0.5413005272407733,0.652542372881356,569.0
accuracy,0.6323251417769377,0.6323251417769377,0.6323251417769377,0.6323251417769377
macro avg,0.7006796057026237,0.617645126038243,0.6303062845805186,2116.0
weighted avg,0.6842923164050321,0.6323251417769377,0.629358662788229,2116.0
K-Nearest Neighbor,k= 17,0.6408317580340265,0.7575614366729678,0.4919659735349716,0.5562346670235069,0.01343137906692142,0.06699466705322266
Fit,Precision,Recall,f1-score,support
0,0.5393700787401575,0.8353658536585366,0.6555023923444977,820.0
1,0.7660944206008584,0.49105914718019256,0.5984911986588433,727.0
2,0.8263157894736842,0.5518453427065027,0.6617492096944153,569.0
accuracy,0.6408317580340265,0.6408317580340265,0.6408317580340265,0.6408317580340265
macro avg,0.7105934296049,0.6260901145150772,0.6385809335659187,2116.0
weighted avg,0.6944271231352929,0.6408317580340265,0.6375946897275943,2116.0
K-Nearest Neighbor,k= 19,0.6389413988657845,0.7707939508506616,0.4976370510396975,0.5548151121816316,0.012998904612720623,0.06701803207397461
Fit,Precision,Recall,f1-score,support
0,0.5387045813586098,0.8317073170731707,0.6538830297219559,820.0
1,0.7625,0.5034387895460798,0.6064623032311516,727.0
2,0.8216216216216217,0.5342706502636204,0.6474973375931842,569.0
accuracy,0.6389413988657845,0.6389413988657845,0.6389413988657845,0.6389413988657845
macro avg,0.7076087343267439,0.623138918960957,0.6359475568487638,2116.0
weighted avg,0.6916720035050864,0.6389413988657845,0.6358734233986639,2116.0
K-Nearest Neighbor,k= 21,0.6417769376181475,0.7551984877126654,0.4905482041587902,0.5515054195102368,0.029413099771623815,0.06962776184082031
Fit,Precision,Recall,f1-score,support
0,0.5403481012658228,0.8329268292682926,0.6554702495201535,820.0
1,0.756701030927835,0.5048143053645117,0.6056105610561056,727.0
2,0.8392370572207084,0.5413005272407733,0.658119658119658,569.0
accuracy,0.6417769376181475,0.6417769376181475,0.6417769376181475,0.6417769376181475
macro avg,0.7120953964714554,0.6263472206245259,0.6397334895653057,2116.0
weighted avg,0.6950533922878515,0.6417769376181475,0.6390522532913044,2116.0
K-Nearest Neighbor,k= 23,0.6427221172022685,0.7570888468809074,0.4905482041587902,0.5538784067085953,0.024249049437288214,0.07004737854003906
Fit,Precision,Recall,f1-score,support
0,0.5410742496050553,0.8353658536585366,0.6567593480345157,820.0
1,0.7640918580375783,0.5034387895460798,0.6069651741293532,727.0
2,0.8328840970350404,0.5430579964850615,0.6574468085106382,569.0
accuracy,0.6427221172022685,0.6427221172022685,0.6427221172022685,0.6427221172022685
macro avg,0.7126834015592247,0.6272875465632259,0.640390443558169,2116.0
weighted avg,0.6961657451240089,0.6427221172022685,0.6398362859276445,2116.0
K-Nearest Neighbor,k= 25,0.6465028355387523,0.7448015122873346,0.4839319470699433,0.5429947812123646,0.02391119788103221,0.06801271438598633
Fit,Precision,Recall,f1-score,support
