name,subname,accuracy,rmse,mae,crossval_accuracy,crossval_accuracy_stnd_dev,timetotrain(fitting)
Support Vector Machine,LinearSVC+CrammerSinger,0.6980151228733459,0.6252362948960303,0.40973534971644615,[0.67216981 0.69030733 0.6855792  0.66193853 0.678487  ],0.010006523428467789,278.01108741760254
Fit,Precision,Recall,f1-score,support
0,0.6064220183486239,0.8060975609756098,0.6921465968586388,820.0
1,0.7771929824561403,0.609353507565337,0.6831148804934465,727.0
2,0.8179824561403509,0.655536028119508,0.7278048780487807,569.0
accuracy,0.6980151228733459,0.6980151228733459,0.6980151228733459,0.6980151228733459
macro avg,0.733865818981705,0.6903290322201515,0.7010221184669554,2116.0
weighted avg,0.7219836346102766,0.6980151228733459,0.6986321848547145,2116.0
Decision Tree Classifier,max_depth= 2,0.5784499054820416,0.8709829867674859,0.5713610586011342,0.563324635353941,0.011411501988541413,0.024423837661743164
Fit,Precision,Recall,f1-score,support
0,0.5051020408163265,0.724390243902439,0.595190380761523,820.0
1,0.6221864951768489,0.53232462173315,0.5737583395107487,727.0
2,0.7641509433962265,0.4270650263620387,0.547914317925592,569.0
accuracy,0.5784499054820416,0.5784499054820416,0.5784499054820416,0.5784499054820416
macro avg,0.6304798264631338,0.5612599639992092,0.5722876793992878,2116.0
weighted avg,0.614988252483653,0.5784499054820416,0.575114211695853,2116.0
K-Nearest Neighbor,k= 1,0.6403591682419659,0.7225897920604915,0.48062381852551983,0.5241000936705473,0.01512628329967367,0.20065903663635254
Fit,Precision,Recall,f1-score,support
0,0.5830546265328874,0.6378048780487805,0.6092020966802563,820.0
1,0.659942363112392,0.6299862448418156,0.6446164672765657,727.0
2,0.7123809523809523,0.6572934973637962,0.6837294332723949,569.0
accuracy,0.6403591682419659,0.6403591682419659,0.6403591682419659,0.6403591682419659
macro avg,0.6517926473420772,0.6416948734181308,0.645849332409739,2116.0
weighted avg,0.6442474733669369,0.6403591682419659,0.6414101788846248,2116.0
K-Nearest Neighbor,k= 3,0.6611531190926276,0.6890359168241966,0.4555765595463138,0.5576642579954504,0.013196262482898869,0.260587215423584
Fit,Precision,Recall,f1-score,support
0,0.5825602968460112,0.7658536585365854,0.6617492096944153,820.0
1,0.7266313932980599,0.5667125171939478,0.6367851622874806,727.0
2,0.7622080679405521,0.6309314586994728,0.6903846153846154,569.0
accuracy,0.6611531190926276,0.6611531190926276,0.6611531190926276,0.6611531190926276
macro avg,0.6904665860282077,0.6544992114766687,0.6629729957888372,2116.0
weighted avg,0.6803671346878982,0.6611531190926276,0.6608724059953994,2116.0
K-Nearest Neighbor,k= 5,0.6535916824196597,0.695179584120983,0.46266540642722115,0.5609661447879032,0.009861661070216386,0.29302358627319336
Fit,Precision,Recall,f1-score,support
0,0.5660377358490566,0.7682926829268293,0.651836523538541,820.0
1,0.7054794520547946,0.5667125171939478,0.6285278413424866,727.0
2,0.8138424821002387,0.5992970123022847,0.6902834008097166,569.0
accuracy,0.6535916824196597,0.6535916824196597,0.6535916824196597,0.6535916824196597
macro avg,0.6951198900013633,0.6447674041410206,0.6568825885635814,2116.0
weighted avg,0.6805817000732977,0.6535916824196597,0.6541667982128166,2116.0
K-Nearest Neighbor,k= 7,0.6512287334593573,0.7131379962192816,0.47022684310018903,0.5657009679289888,0.01965543029931125,0.1825699806213379
Fit,Precision,Recall,f1-score,support
0,0.5672823218997362,0.7865853658536586,0.6591722023505365,820.0
1,0.7212230215827338,0.5515818431911967,0.6250974279033515,727.0
2,0.7848699763593381,0.5834797891036907,0.6693548387096774,569.0
accuracy,0.6512287334593573,0.6512287334593573,0.6512287334593573,0.6512287334593573
macro avg,0.6911251066139359,0.6405489993828487,0.6512081563211884,2116.0
weighted avg,0.6786822576544871,0.6512287334593573,0.6502031848955496,2116.0
K-Nearest Neighbor,k= 9,0.6559546313799622,0.7140831758034026,0.4673913043478261,0.5718375039029395,0.018783134866362246,0.20838713645935059
Fit,Precision,Recall,f1-score,support
0,0.5646551724137931,0.7987804878048781,0.6616161616161617,820.0
1,0.7407407407407407,0.5502063273727648,0.6314127861089186,727.0
2,0.8004807692307693,0.5852372583479789,0.6761421319796954,569.0
accuracy,0.6559546313799622,0.6559546313799622,0.6559546313799622,0.6559546313799622
macro avg,0.7019588941284344,0.6447413578418738,0.6563903599015919,2116.0
weighted avg,0.6885677304301212,0.6559546313799622,0.65514518956658,2116.0
K-Nearest Neighbor,k= 11,0.6616257088846881,0.6857277882797732,0.45415879017013233,0.5732570587448147,0.017133078310009122,0.2439277172088623
Fit,Precision,Recall,f1-score,support
0,0.5672268907563025,0.823170731707317,0.6716417910447762,820.0
1,0.748062015503876,0.530949105914718,0.6210780370072405,727.0
2,0.8268292682926829,0.5957820738137083,0.6925434116445354,569.0
accuracy,0.6616257088846881,0.6616257088846881,0.6616257088846881,0.6616257088846881
macro avg,0.7140393915176205,0.6499673038119145,0.6617544132321841,2116.0
weighted avg,0.6991649288043585,0.6616257088846881,0.6598899824133843,2116.0
K-Nearest Neighbor,k= 13,0.6531190926275993,0.7197542533081286,0.47117202268431,0.5718363887773763,0.01466942486247639,0.1635303497314453
Fit,Precision,Recall,f1-score,support
0,0.5565648224607762,0.8219512195121951,0.6637124569177745,820.0
1,0.7591093117408907,0.515818431911967,0.6142506142506142,727.0
2,0.8102189781021898,0.5852372583479789,0.6795918367346939,569.0
accuracy,0.6531190926275993,0.6531190926275993,0.6531190926275993,0.6531190926275993
macro avg,0.7086310374346189,0.6410023032573803,0.6525183026343608,2116.0
weighted avg,0.6943621089761862,0.6531190926275993,0.650988736453125,2116.0
K-Nearest Neighbor,k= 15,0.6531190926275993,0.718336483931947,0.4706994328922495,0.5737265266068958,0.013081841165199198,0.18859291076660156
Fit,Precision,Recall,f1-score,support
0,0.5545529122231337,0.824390243902439,0.663070132417852,820.0
1,0.7586206896551724,0.5144429160935351,0.6131147540983607,727.0
2,0.8217821782178217,0.5834797891036907,0.6824254881808838,569.0
accuracy,0.6531190926275993,0.6531190926275993,0.6531190926275993,0.6531190926275993
macro avg,0.7116519266987092,0.6407709830332216,0.6528701248990322,2116.0
weighted avg,0.6965239550133369,0.6531190926275993,0.6511115489541918,2116.0
K-Nearest Neighbor,k= 17,0.6573724007561437,0.7112476370510397,0.4655009451795841,0.5746654623310585,0.015846091828621643,0.18582534790039062
Fit,Precision,Recall,f1-score,support
0,0.5553745928338762,0.8317073170731707,0.666015625,820.0
1,0.7684426229508197,0.515818431911967,0.6172839506172839,727.0
2,0.835,0.5869947275922671,0.6893704850361198,569.0
accuracy,0.6573724007561437,0.6573724007561437,0.6573724007561437,0.6573724007561437
macro avg,0.7196057385948986,0.6448401588591349,0.6575566868844679,2116.0
weighted avg,0.7037712443331873,0.6573724007561437,0.6555529539623429,2116.0
K-Nearest Neighbor,k= 19,0.6540642722117203,0.720226843100189,0.4706994328922495,0.5614289218966055,0.016613019081672557,0.25888967514038086
Fit,Precision,Recall,f1-score,support
0,0.5526742301458671,0.8317073170731707,0.6640701071080818,820.0
1,0.7714884696016772,0.5061898211829436,0.611295681063123,727.0
2,0.8246913580246914,0.5869947275922671,0.6858316221765914,569.0
accuracy,0.6540642722117203,0.6540642722117203,0.6540642722117203,0.6540642722117203
macro avg,0.7162846859240785,0.6416306219494605,0.653732470115932,2116.0
weighted avg,0.700999229128582,0.6540642722117203,0.6517900004631371,2116.0
Naive Bayes Classifier,N/A,0.558601134215501,0.9362003780718336,0.6063327032136105,0.5619195771443865,0.022786925426543668,0.02093791961669922
Fit,Precision,Recall,f1-score,support
0,0.48249027237354086,0.7560975609756098,0.5890736342042755,820.0
1,0.6504237288135594,0.422283356258597,0.5120934111759801,727.0
2,0.7103064066852368,0.44815465729349735,0.5495689655172413,569.0
accuracy,0.558601134215501,0.558601134215501,0.558601134215501,0.558601134215501
macro avg,0.6144068026241123,0.542178524842568,0.5502453369658323,2116.0
weighted avg,0.6014482134204447,0.558601134215501,0.5520023777654791,2116.0
